The complainant alleged that the accused officer attempted to enter his house without a warrant or permission. The complainant alleged that the accused officer threatened to arrest him without justification.	Illegal Search
The reporting party/third party, who did not witness the incidents, alleged that the accused officers’ arrest of the subject on 09 April 2014 was part of a pattern of harassment. The reporting party/third party said that the subject also alleged that the accused officers “planted” the gun for which he was arrested on 09 April 2014.	False Arrest
On 01 May 2015, at approximately 0204 hours, at XXXX S. Vincennes Ave, Subject 1, Subject 2 and Subject 3 were involved in the armed robbery of Victim A and Victim B. Victim B was shot multiple times. Subject 1, Subject 2 and Subject 3 fled the scene. Later that day, Subject 1 was involved in another robbery of a phone which belonged to Victim C and Victim D. Shortly after, offenders car was surrounded by police vehicles. Officer A approached the car and commanded that Subject 1 step out of the car and while doing so Office A noticed a handgun sticking out of Subject 1s waistband. Officer A ordered Subject 1 to drop the food. After Subject 1 dropped the food, he charged at Officer A, striking him in the chest with his body. Officer A fell backwards and his weapon discharged one round, which Officer A described as an accidental firing.	Excessive Force
The complainant alleges that during the execution of a search warrant, several unknown white and Hispanic plainclothes officers entered her home without permission and falsely arrested the victim.	Illegal Search
The complainant alleges that the accused officer searched his vehicle and failed to inventory or return his son's sunglasses.	Illegal Search
In an incident involving four on-duty CPD Officers (A, B, C, and D), an unknown on-duty CPD officer (E) and five Complainants (1,2,3,4,and 5), Officers A and D were alleged to have directed profanities at the Complainants, knocked Complainant 1s head on a table, pushed Complainant 1 against a fence several times, punched Complainant 1 several times about the face and body, banged Complainant 1s head several times against the back window of a police vehicle, entered Complainant 1s residence without justification, handcuffed Complainant 1 too tightly, punched Complainant 1 in the face and groin several times, and failed to complete a Tactical Response Report (TRR). It was further alleged that Officers B and C struck Complainant 2 with an object several times about the body and made improper racial comments to Complainant 2. Finally, it was alleged that Officer E directed profanities at the Complainants, knocked Complainant 1s head on a table, pushed Complainant 1 against a fence several times, punched Complainant 1 several times about the face and body, banged Complainant 1s head several times against the back window of a police vehicle, broke Complainant 1s rear view mirror to his vehicle, handcuffed Complainant 3 too tightly and refused to loosen the handcuffs, made improper racial remarks to Complainant 4 and Complainant 2, handcuffed Complainant 1 too tightly and punched Complainant 1 in the face and groin several times.	Use Of Force
In an incident involving thirteen on-duty CPD members, (Officers A, B, C, D, E, F, G, H, I, J, K , L, M),a Lieutenant, Sergeant, and two Complainants/Victims (Victim 1 and Victim 2); it was alleged that the Lieutenant and Sergeant entered Victim 2s residence without permission or a search warrant, damaged the front door, were inattentive to duty when they failed to ensure that Officer L completed a Tactical Response Report (TRR), were aware of police misconduct and failed to report it, provided IPRA with a false statement, and brought discredit upon the Department. It is also alleged that Officer A handcuffed Victim 2 without justification, damaged the front door, entered Victim 2s residence without permission or a search warrant, was inattentive to duty when he failed to ensure the search warrant team executed the search warrant at the correct address and was aware of police misconduct and failed to report it to the Department. It is further alleged that Officers B, C, D, E, F, G, H, I, J, K, and L placed their knee on Victim 1s back without justification, punched Victim 1 on his face and stomach, damaged the front door of Victim 2s residence, entered Victim 2s residence without permission or a search warrant and handcuffed Victim 2 without justification. Also, it is alleged that Officers G,H, J, K, and L were aware of police misconduct and failed to report it to the Department; Officer I brought discredit upon the Department; Officer L was inattentive to duty because he failed to complete a TRR; Officer L, J, and K provided false statements to IPRA. It is further alleged that Officer M handcuffed Victim 2 without justification, damaged the front door of Victim 2s residence, entered Victim 2s residence without permission or a search warrant and was aware of police misconduct and failed to report it to the Department.	Use Of Force
On September 20, 2016, at approximately 8:01 pm, in the vicinity of W. Grand Ave., following a brief traffic pursuit, Sergeant A physically abused and directed profanities towards the victim, Subject 1. Additionally, on the same date, time and approximate location, Officer A directed profanities at Civilian 1 during a foot pursuit.	Use Of Force
On 04 March 2006, a complaint was registered with the Independent Police Review Authority (IPRA, formerly known as the Office of Professional Standards), regarding an incident that occurred in the 15th District, in which a Chicago Police Department officer allegedly grabbed a complainant by the neck and choked him, threw the complainant on the hood of a car and slammed the complainants head against the hood, grabbed and pulled out the complainants hair, threatened to plant contraband on the complainant, and verbally abused the complainant by directing profanity and derogatory remarks toward the complainant. It was further alleged that a Chicago Police Department sergeant failed to initiate a complaint register investigation on behalf of the complainant. Because there were no corroborating witness statements, IPRA recommended to NOT SUSTAIN the allegations of physical and verbal abuse and physical mistreatment. Based on 911 records that supported the allegation against the accused sergeant that he failed to initiate a complaint register investigation against the accused officer, IPRA recommended to SUSTAIN that allegation. IPRA recommended that the accused sergeant receive a reprimand.	Use Of Force
The complainant alleged that the accused Department member retaliated against her for filing an EEOC complaint and for her role as a witness in civil lawsuit (EEOC) complaint against the Department. Reference Log # 1063663 & EEOC #440- 2008-00708	Operation/Personnel Violations
The reporting party alleges that an unknown "Indian” male uniformed officer failed to provide adequate police service in that, the officer had an attitude with him because he telephoned the police a day prior about a homeless woman who threatened to shoot him. The reporting party alleges that the officer sarcastically stated,"Is it your job to call the police for this non-sense.”	Operation/Personnel Violations
In an incident involving forty-four on-duty CPD members (Officers A- Z and A1 R1), a Lieutenant, a Sergeant, three Detectives (Detective 1, 2, and 3) and Victim, it was alleged that Officers A, B, C, D, L, U, V, W, X and the Lieutenant violated the Chicago Police Departments pursuit policy. It is also alleged that Officer E, F, G, H, I, J, K, M, N, O, P, Q, R, S, Y, Z, A1, B1,C1, D1, E1, F1, G1, H1, I1, J1, K1, L1, M1, N1, 01, P1, Q1, R1, the Sergeant, Detective 1, Detective 2, and Detective 3 violated the Chicago Police Departments pursuit policy, left their duty assignments without authorization, and failed to notify the OEMC that they were responding as assist units. Finally, it is alleged that Officer T violated the Chicago Police Departments pursuit policy, left his duty assignments without authorization, failed to notify the OEMC that he was responding as an assist unit, violated Chicago Police Departments use of deadly force policy by shooting the Victim without justification, and violated a Chicago Police Department General Order by failing to remain on the scene to report to the watch commander after discharging his weapon.	Use Of Force
The reporting party alleges that the accused officer failed to file a case report on her behalf. It is further alleged that the accused officer failed to acknowledge the victim when she spoke to him.	Operation/Personnel Violations
The reporting party alleges that the accused officers gave a false testimony during his preliminary hearing. It is alleged that the accused officers “beat” and "tased” the victim during his arrest. It is alleged that the victim was denied medical attention upon request.	Use Of Force
The complainant alleged that the accused officer stopped her without justification and removed her temporary license plate	Traffic
On April 6th, 2010, a complaint was registered with the Independent Police Review Authority (IPRA) regarding a domestic incident involving an off-duty Chicago Police Detective that occurred on multiple dates in the 22nd District. It was alleged that the Detective initiated false reports on Victim A on May 15th, 2009 and April 3rd, 2010. It was alleged that the Detective broke household items on June 9th, 2009 and October 7th, 2009. It was further alleged that the Detective placed Victim A in a headlock; and violated a court order on June 14th, 2009. It was alleged that the Detective entered Victim As bedroom in violation of a court order; grabbed Victim A by her shirt, pushed her to the ground, threw a TV and broke her computer on November 27th, 2009. It was further alleged that the Detective verbally abused and harassed Victim A by calling her names and sending her offensive text messages on multiple dates and times. Based on statements from the accused Detective, the Victim and witnesses, Department reports, photographs, OEMC transmission, text messages, Medical and Court records, IPRA recommended to NOT SUSTAIN the allegations the that Detective initiated false reports on Victim A on May 15th, 2009 and April 3rd, 2010; broke household items on June 9th, 2009 and October 7th, 2009; placed Victim A in a headlock on June 14th, 2009; grabbed Victim A by her shirt and pushed her to the ground on November 27th, 2009; and threw a TV and broke her computer on November 27th, 2009. During mediation, the Detective agreed to accept IPRAs finding of SUSTAINED for the allegations that he violated a court order on June 14th, 2009; entered Victim As bedroom in violation of a court order on November 27th, 2009; and verbally abused and harassed Victim A by calling her names and sending her offensive text messages on multiple dates and times. The Detective agreed to a two (2) day suspension.	Domestic
Complainant Subject 1 alleged that he was unlawfully arrested by Chicago Police Officer for selling items without a license. This investigation revealed that Subject 1 has been informed several times that he is not permitted to sell his wares at the location but that he persisted in doing so.	False Arrest
After midnight on September 20, 2017, ?entered ?Bar and purchased a beer from bartender ?before proceeding to the patio area. Two off- duty Chicago Police Of?cers, ?and ?were sitting at the bar when Mr. -entered. A short time later when Ms. -tried to close the bar and retrieve Mr. - beer from him, he refused to surrender it, and she asked the two of?cers to assist her in persuading him to leave. The of?cers instructed Mr. -to leave while removing his beer from the table in front of him, after which Mr. -became upset and demanded that someone pay for the drink, not knowing that either man was a police of?cer. A verbal and physical altercation then followed between Mr. -and the two of?cers, which ultimately resulted in Mr. _arrest by on-duty of?cers from that district. Mr. -later alleged to COPA that while being detained by Lieutenant -and Detective -before arresting of?cers arrived, his personal items were stolen and he sustained injuries to his head and neck. No allegations of misconduct were made against the on-duty arresting of?cers.	False Arrest
The complainant alleges that responding officer failed to provide her with adequate police services regarding her daughter in that, the officer failed to file a report in regards to her daughter being threatened.	Operation/Personnel Violations
The Reporting Party alleged that the accused officer stopped him for riding his bicycle on the wrong side of the street and searched him without justification. The Reporting Party was issued ticket riding a bicycle without a headlight.  The Reporting Party alleged that the accused officer stopped him for riding his bicycle on the wrong side of the street and searched him without justification. The Reporting Party was issued ticket for riding a bicycle without a headlight.	Illegal Search
her. The reporting party alleges that during a verbal altercation, that the accused grabbed her by her shoulders and began to shake	Domestic
The reporting party alleges that a black male and a white male uniformed officer falsely arrested the victim, for possession of a controlled substance. The reporting party alleges that after the officers ran the victim's information on their computer, they discovered that he was on probation and arrested him without justification.	False Arrest
On June 3, 2009, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident occurring in the 8th District, on June 3, 2009, involving two on-duty Chicago Police Department (CPD) officers (Officers A and B). It was alleged that Officer A directed profanities at the complainant; engaged in the improper verbal abuse of the complainant; used improper force against the complainant; and threatened to arrest the complainant without basis. In addition, it was alleged that Officer B failed to report the misconduct of Officer A, concerning Officer As treatment of the complainant. Based on statements from the accused officers, reports, photographs, and witnesses, IPRA recommended to SUSTAIN the allegations that Officer A directed profanities at the complainant; engaged in the improper verbal abuse of the complainant; used improper force against the complainant; and threatened to arrest the complainant without basis. Further, IPRA recommended to SUSTAIN the allegation that Officer B failed to report the misconduct of Officer A. IPRA recommended a (15) day suspension for Officer A and a reprimand for Officer B.	Use Of Force
The reporting party alleged that the accused approached him and placed him under arrest. One of the officers twisted his arms behind his back, punched him on his right side and on his back. The accused pushed him in the squad car.	Use Of Force
The reporting party alleges that she and the victim, palled 911 regarding an unknown male subject threatening to kill them and engaging a physical and verbal altercation. The reporting party alleges that the accused supervisor and accused officers refused to listen to their side of the story and assist them. The reporting party alleges that the accused supervisor and accused officers failed to arrest the male subject, who was still on the scene and process a police report.	Operation/Personnel Violations
The complainant alleges that during the course of his arrest an unknown white male uniformed officer removed his smart ZTE phone by Crickett which was not inventoried.	Lockup Procedures
The complainant, alleges that on 13 December 2011, sometime in the afternoon or early evening, the complainant called the 019th District station and spoke with a Captain Dillard who was unprofessional. The captain was aggressive and had a demanding tone while speaking over the complainant, and not listing to the complainant who was trying to get the names of officers listed on a police report involving the complainant	Supervisory Responsibilities
The reporting party that the accused, P.O. Lionel PIPER, Star 14650, Employee Unit 212 kicked in the door to his residence al at 0034 hours on 03 June 2014 The reporting part, , alleges that the accused, Sgt. Gregory SLOYAN, |, Unit 212 kicked in the door to his residence at at 0034 hours on 03 June 2014 The reporting part» ______iigges that the accused, P.O Nicholas RUMAS, Star 12777 ~ A Unit 212 kicked in the door to his residence at 0034 hours on 03 June 2014 The reporting party, leges that the accused, P.O. Lionel PIPER Star 14959. Emninvag , Unit 212 searched his residence at at 0034 hours on 03 June 2014 without a warrant or permission The reporting party lledes that the accused, Sgt Gregory SLOYAN Star 892 Freninyee , Unit 212 searched his residence a at 0034 hours on 03 June 2014 without a warrant or permission. The reporting party, __ alleges that the accused, P.O. Nicholas RUMAS. Star 13731 Fmninvee_ Unit 212 searched his residence 0034 hours on 03 June 2014 without a warrant or permission	Illegal Search
The reporting party alleges that the accused entered his girlfriend’s apartment without justification and planted drugs on his person	Illegal Search
The complainant alleges that his wife, was seriously injured after she was struck by a bike rider near | recorded under CPD Event ; Vand CFD Event # ‘ne complainant alleges that the responding officers failed to prepare a General Offense Case Report regarding this Incident The complainant alleges that he went to the 001st District and obtained RD#H>” documenting the incident	Operation/Personnel Violations
aka alleged that on 12 March 2013 at approximately 1855 hours at the 00/th police district station located at 1438 West 63rd Street, Lieutenant Brent FIDLER #472 failed to take her complaint against unknown accused police officers.	Illegal Search
On November 1st, 2012, a complaint was registered with the Independent Police Review Authority (IPRA) regarding an incident involving an on-duty Chicago Police Officer that occurred on November 1st, 2012 in the 14th District. It was alleged that the accused Officer was inattentive to duty in that he accidentally discharged his taser. The Officer agreed through mediation to accept IPRAs finding of SUSTAINED for all allegations and a written reprimand.	Use Of Force
In an incident involving an off-duty CPD Officer, an on- duty CPD Sergeant, and the Complainant/minor child, it was alleged that the Officer engaged in an unjustified physical altercation with the Complainant/minor child, repeatedly pushed the Complainant/minor child, threatened the Complainant/minor child with physical harm, and verbally abused the Complainant/minor child. Also, it was alleged that that Sergeant failed to initiate an investigation when the Complainant/minor childs parent informed her of the Officers alleged misconduct.	Domestic
The reporting party alleges that she was battered by her family members. The reporting party alleges that when the police arrived, the officers took their side of the story and had her arrested. The reporting party alleges that an unknown officer provided a family member with the keys to her home and when she returned from being locked up, she found her home had been burglarized by her family	Lockup Procedures
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICERS HANDCUFFED HIM AND DETAINED HIM FOR TWENTY MINUTES WITHOUT JUSTIFICATION. HE ALSO ALLEGES THAT THE ACCUSED OFFICERS REFUSED TO PROVIDE THEIR NAMES AND STAR NUMBERS UPON HIS REQUEST.	Operation/Personnel Violations
Body worn camera and Police Observation Device video disprove the Complainant?s allegations of false arrest.	False Arrest
The reporting party alleged that the accused struck his vehicle and then attempted to leave the scene of the accident.	Conduct Unbecoming (Off-Duty)
The reporting party alleged that during an execution of a search warrant, the accused failed to inventory or return $500.00 USC.	Operation/Personnel Violations
The reporting rerb: eb-tt arByear- old daughter, was sexually abusea vy ner yranunuher's boyfriend The accused refused to allow her to be present when they questioned her daughter 6 year-old regarding the incident The accused refused to allow her to sign a complaint and failed to arrest the offender	Operation/Personnel Violations
The complainant stated that she called the police after an ex-boyfriend came to her house unexpected and uninvited and then attempted to unlawfully gain entrance inside of her home by banging on the windows with a metal object. It is alleged that when the accused officers arrived to the scene, they failed to take adequate and proper police action in that they failed to give hera case report, arrest the offender who was still on the scene, and drove away without updating her on the situation. The complainant stated that she heard the male officer tell her ex to leave and don't come back. The complainant further alleged that the police took too long to respond to the incident and demonstrated a lack of concern and urgency despite the fact that it was a domestic call and her life could have been in jeopardy	Operation/Personnel Violations
The reporting party alleged that the accused kicked him and mistreated him without justification.  The reporting party alleged that the accused kicked him and mistreated him without justification The reporting party alleged that the accused kicked him and mistreated him without justification  The reporting party alleged that the accused kicked him and mistreated him without justification  The reporting party alleged that the accused kicked him and mistreated him without justification.	Use Of Force
The complainant alleges that the responding officers failed to provide a police report against after she vandalized the residence and vehicle of the complainant's girlfriend. According to the complainant, has been stalking him for aimost one year and stabbed him about three months ago. The complainant has filed nine police reports against and the police have not arrested her.	Operation/Personnel Violations
THE STILL ON THE	Operation/Personnel Violations
The reporting party alleges that the accused officer failed to return or inventory her car keys, making it impossible for her to retrieve her vehicle from the impound.	Operation/Personnel Violations
The complainant alleged that the accused officers falsely arrested him for possession. The complainant stated that he never had any drugs on him at the time of the arrest.	False Arrest
The complainant alleged that the accused officers searched her vehicle without reason orjustification  The complainant explained that her car was unoccupied and parked on the street, In front of her friend's apartment, when she saw the accused officers looking through her vehicle, including the trunk The complainant stated that one of the accused officers told her that they were looking for a handgun	Illegal Search
The complainant alleges that the accused | officer arrested him and without justification. The complainant alleges that the accused officer arrested him for the second time without justification and planted drugs on him. The complainant alleges that the accused officer arrested him and without justification. The complainant alleges that the accused officer arrested him for the second time without justification and planted drugs on him.	False Arrest
While on routine patrol, Officers and -observed two male subjects engaged in a suspect narcotic transaction. When the officers stopped and approached the subjects, one of the males ?ed and a foot pursuit ensued. After failing to apprehend the subject, one of the officers picked up a book bag that was hanging on a gate near the area they believed the suspect tossed the suspect narcotics. As one of the officers searched the bag, who was eight months pregnant at the time and holding a child in her arms, approached and asked of?cers why they had her son?s bookbag. reported that the of?cers directed racial slurs and profanity at her and one of the officers pushed her and punched her in the stomach. COPA finds that the allegations are Sustained in part.	Use Of Force
‘The reporting party alleged that the accused officer called him under the false pretense that he was involved with the accused Officer's girlfriend. The accused threatened him in that he stated, "I got something for you. You better watch your back.”	Conduct Unbecoming (Off-Duty)
THE REPORTING PARTY ALLEGES THAT DURING A TRAFFIC STOP THE ACCUSED OFFICERS ACCUSED HIM OF HAVING DRUGS AND SOLICITATION AND SEARCHED HIS VEHICLE WMITHOUT HIS PERMISSION. HE ALSO ALLEGES THAT ONE OF THE ACCUSED OFFICERS INFORMED HIM THAT IF HE SAW HIM IN THE NEIGHBORHOOD AGAIN HE WOULD TAKE HIS CAR. THE REPORTING PARTY FURTHER ALLEGES THAT HE DISCOVERED THAT AN ENVELOPE THAT CONTAINED A $50.00 WALMART GIFT CARD AND $35.00 USC WAS MISSING FROM HIS VEHICLE.	Illegal Search
On May 31st, 2011, a complaint was registered with the Independent Police Review Authority (IPRA) regarding an incident involving an off- duty Chicago Police Officer that occurred on May 29th, 2011 in Stickney, Illinois. It was alleged that the accused Officer verbally abused Victim A; pushed Victim A; punched Victim B without provocation; kicked Victim B numerous times as Victim B laid prone on the ground; pointed his weapon at Victim Bs head; used his gun as a weapon by striking Victim B in the head multiple times while on the ground; unnecessarily displayed his weapon; failed to correctly identify himself when requested by Victim B; verbally abused Victim B; directed racially biased language at Victims B, C, D, E, and F; threatened to shoot Victims C, D, E, and F if they did not stay away and move back; failed to identify himself as a peace officer prior to taking police action; handcuffed Victim B too tightly and refused to loosen Victim Bs handcuffs upon request; failed to notify or submit a report, oral or written, to the Department; failed to submit a Tactical Response Report (TRR); and whose overall conduct brought discredit to the Department. Based on statements from the victims, witnesses, CPD and Stickney Police Department reports, photographs, and 911 calls, IPRA recommended to NOT SUSTAIN the allegations the Officer verbally abused Victim A; pushed Victim A; failed to correctly identify himself when requested by Victim B; threatened to shoot Victims C, D, E, and F if they did not stay away and move back; and handcuffed Victim B too tightly and refused to loosen Victim Bs handcuffs upon request. During mediation, the Officer agreed to accept IPRAs finding of SUSTAINED for the allegations that he punched Victim B without provocation; kicked Victim B numerous times as Victim B laid prone on the ground; pointed his weapon at the Victim Bs head; used his gun as a weapon by striking Victim B in the head multiple times while on the ground; unnecessarily displayed his weapon; verbally abused Victim B; directed racially biased language at Victims B, C, D, E, and F; failed to identify himself as a peace officer prior to taking police action; failed to notify or submit a report, oral or written, to the Department; failed to submit a Tactical Response Report (TRR); and whose overall conduct brought discredit to the Department. The Officer accepted a thirty (30) day suspension.	Use Of Force
The reporting party alleged that she was a victim of a battery at the accused refused to arrest the known offenders who were still on the scene. The reporting party further alleged that the accused failed to seek medical attention for her injuries she sustained.	Operation/Personnel Violations
The complainant alleges that when she telephoned "311" to file a report, an unknown white male officer was rude and disrespectful in that, the officer failed to provide her with police services regarding a tobbery and battery and the officer continuously mimicked her voice and Informing her that he could not hear her	Operation/Personnel Violations
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICER PULLED HER OVER AND REFUSED TO IDENTIFY HIMSELF	Operation/Personnel Violations
a ting from the residence and failed to inventory or return the ring It is further alleged by the complainant that, the accused officers removed	Illegal Search
The reporting party alleged that the accused impounded her vehicle and detained her in the backseat of the squad car without justification. The accused filed a false police report which indicated that she left her car unattended with the keys in the ignition, and that she was playing loud music. The accused also "planted” cannabis in the backseat of her vehicle because she refused to identify the unknown male/subjects that were standing on the corner. NOTE: She and the witness were detained in the backseat of the squad car.	Illegal Search
It is alleged that the accused officer failed to properly inventory prisoner property (U.S.C.). On 11 Sept 12, the reporting party victim reported to the 019th District station to retrieve his $310 of U.S.C inventoried under on 09 Sept 12, however; only $233 of U.S.C. was inventoried and returned to him. It is alleged that the accused officer failed to properly inventory prisoner property (U.S.C.). On 11 Sept 12, the reporting party victim reported to the 019th District station to retrieve his $310 of U.S.C inventoried under ; on 09 Sept 12, however; only $233 of U.S.C. was inventoried and returned to him.	Lockup Procedures
The victim related that she was involved in a traffic accident that was reported under The victim alleged that a unitormed black male officer approached her and asked her for her driver's license. The victim could not produce her driver's license and therefore the accused asked the victim to produce her Mexican ID. The victim further alleged that a uniformed white female officer patted her down and requested that she remove her shoes. The victim refused to take off her shoes and was release without any further incident.	Illegal Search
The reporting party victim alleged that on 26 August 2012, while in the process of executing a search warrant at her residence, several unknown officers caused damage to her ceiling, they caused damage to the refrigerator door and they made a hole in the basement wall with a crowbar.	Illegal Search
Detective A alleges that her ex-husband, Lieutenant A, struck Detective A with his vehicle and slammed a door, causing it to strike Detective A. Detective A and Lieutenant A both allege that the other failed to notify the Chicago Police Department that Lieutenant A was under investigation by the Department of Children and Family Services.	Domestic
On 31 December 2008, a complaint was registered with the Independent Police Review Authority, regarding an incident occurring in the 9th District. It was alleged that an on-duty Chicago Police Department officer directed profanities at and/or engaged in verbal abuse of the complainant, directed profanities at a victim, and used improper force against the complainant. Based on corroborating witness statements, IPRA recommended to SUSTAIN the allegation that the accused officer directed profanities at and/or engaged in verbal abuse of the complainant and directed profanities at a victim. Based on witness statements and the statements of the accused officer, IPRA recommended to SUSTAIN the allegation that the accused officer used improper force against the complainant. IPRA recommended a twenty (20) day suspension for the accused member.	Use Of Force
In an incident involving two on-duty CPD Sergeants (Sergeant 1 and 2), eight on-duty CPD Officers (Officer A, B, C, D, E, F, G, and H) and three Complainants (1a, 2b, and 3c), it was alleged that Officers A and B reported an armed robbery in progress without sufficient evidence, thereby unnecessarily placing citizens, the Complainants, and fellow officers in a potentially dangerous situation. It was also alleged that Sergeants 1, 2 and Officers C, D, E, F, G and H pointed a gun at the Complainants, grabbed and pushed the Complainants to the ground and against a vehicle, and directed profanities at the Complainants.	Use Of Force
It is reported that the accused damaged vehicle 8771 and failed to report the damage to a supervisor. It is reported that the accused damaged vehicle 8771 and failed to report the damage to a supervisor.	Operation/Personnel Violations
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICERS STOPPED HER WITHOUT JUSTIFICATION. SHE ALSO ALLEGES THAT THEY HANDCUFFED HER, QUESTIONED HER AND REFUSED TO PROVIDE THEIR NAMES AND STAR NUMBERS UPON HER REQUEST.	Operation/Personnel Violations
The reporting party alleges that a female black and a male black uniformed officer, possibly named "Singleton”, were rude and unprofessional during a domestic battery incident. The reporting party alleges that the officers failed to arrest the offender, who was still on the scene. The reporting party alleges that the officers stated, "We see this all the time.” The reporting party alleges that the female officer stated, "Well you brought this upon yourself, couples generally get back together, we don't want to waste our time if you're going to get back together.” The reporting party alleges that the male officer stated, "I don't know who did what, we see this all the time, you could have busted your own lip, | will have to arrest both of you." The reporting party alleges that she provided information to the officers that the offender had a warrant and that the officers refused to run a name check. The reporting party alleges that she requested a supervisor and the officers stated, "He's going to tell you the same thing." The reporting party alleges that the officers failed to get her medical attention. The reporting party, received a telephone call trom her daughter/the reporting party and arrived on the scene and requested a supervisor. The reporting party, alleges that she requested a supervisor and the officers walked away and sat in their marked vehicles. The reporting party, alleges that the officers returned and stated, He's not coming and we should handle it, you have to understand we see this all the time, there's not proof that she didn&#8217;t hit him, we can't do a counter complaint, we're not going to arrest her.” The reporting party states that her police report number is and it was processed for Domestic Battery. The reporting party states that she has pictures of her injuries. Page 1 of 3	Operation/Personnel Violations
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICERS FALSELY ARRESTED HIM AND IMPOUNDED HIS VEHICLE WITHOUT JUSTIFICATION.	False Arrest
The reporting party alleged that the accused stopped him with their weapons drawn (not pointed) under false pretense that he had robbed an unknown male. The accused searched his vehicle, at which time they damaged dashboard, the ash tray, the glove compartment and passenger side door handle.	Illegal Search
The reporting party alleged that the accused officers raided her apartment while she was not home, caused damage during the raid, and did not leave any paperwork about it. The reporting party believed that the accused officers did not have a warrant.	Illegal Search
The complainant alleged that while looking for a parking space, he was curbed, made to exit the vehicle, searched and detained without justification. The complainant alleged that the officers were rude and would not state why they had pulled him over.	Illegal Search
The reporting party alleged that the accused entered the victim's apartment, forcefully pulled the victim out of the bed and threw the victim on the floor. The reporting party further alleged that three of the officers punched the victim on his head, face, ribs, back and about the body. The reporting party alleged that the victim was beaten again when he was. carried out of his apartment into a transport vehicle. The reporting party alleged that the accused entered the victim's apartment, forcefully pulled the victim out of the bed and threw the victim on the floor. The reporting party further alleged that three of the officers punched the victim on his head, face, ribs, back and about the body. The reporting party alleged that the victim was beaten again when he was. carried out of his apartment into a transport vehicle. The reporting party alleged that the accused entered the victim's apartment, forcefully pulled the victim out of the bed and threw the victim on the floor. The reporting party further alleged that three of the officers punched the victim on his head, face, ribs, back and about the body. The reporting party alleged that the victim was beaten again when he was carried out of his apartment into a transport vehicle. The reporting party alleged that the accused entered the victim's apartment, forcefully pulled the victim out of the bed and threw the victim on the floor. The reporting party further alleged that three of the officers punched the victim on his head, face, ribs, back and about the body. The reporting party alleged that the victim was beaten again when he was. carried out of his apartment into a transport vehicle. The reporting party alleged that the accused entered the victim's apartment, forcefully pulled the victim out of the bed and threw the victim on the floor. The reporting party further alleged that three of the officers punched the victim on his head, face, ribs, back and about the body. The reporting party alleged that the victim was beaten again when he was. carried out of his apartment into a transport vehicle. The reporting party alleged that the accused entered the victim's apartment, forcefully pulled the victim out of the bed and threw the victim on the floor. The reporting party further alleged that three of the officers punched the victim on his head, face, ribs, back and about the body. The reporting party alleged that the victim was beaten again when he was carried out of his apartment into a transport vehicle.	Use Of Force
The complainant alleges that during the traffic stop the accused officers detained him, handcuffed him, searched his vehicle and possibly removed personal and confidential documents from his vehicle. The complainant alleges that one of the accused officers took a photograph of his state identification. The complainant feels that he was racially profiled. The complainant alleges that during the traffic stop the accused officers detained him, handcuffed him, searched his vehicle and possibly removed personal and confidential documents from his vehicle. The complainant alleges that one of the accused officers took a photograph of his state identification. The complainant feels that he was racially profiled. The complainant alleges that during the traffic stop the accused officers detained him, handcuffed him, searched his vehicle and possibly removed personal and confidential documents from his vehicle. The complainant alleges that one of the accused officers took a photograph of his state identification. The complainant feels that he was racially profiled	Illegal Search
The Reporting Party alleges that the accused officer failed to inventory or return the correct amount of money he had on his. person, $64.00 USC. Instead, the officer inventoried $24.00 USC. The Reporting Party alleges that the accused officer failed to inventory or retum the correct amount of money he had on his person, $64.00 USC. Instead, the officer inventoried $24.00 USC.	Lockup Procedures
The reporting party alleged that the accused gave her misleading information regarding her partner who had threatened her with a shot gun. The accused told her she could not file a police report since the weapon was registered.	Operation/Personnel Violations
In an incident involving thirteen on-duty CPD members, (Officers A, B, C, D, E, F, G, H, I, J, K , L, M),a Lieutenant, Sergeant, and two Complainants/Victims (Victim 1 and Victim 2); it was alleged that the Lieutenant and Sergeant entered Victim 2s residence without permission or a search warrant, damaged the front door, were inattentive to duty when they failed to ensure that Officer L completed a Tactical Response Report (TRR), were aware of police misconduct and failed to report it, provided IPRA with a false statement, and brought discredit upon the Department. It is also alleged that Officer A handcuffed Victim 2 without justification, damaged the front door, entered Victim 2s residence without permission or a search warrant, was inattentive to duty when he failed to ensure the search warrant team executed the search warrant at the correct address and was aware of police misconduct and failed to report it to the Department. It is further alleged that Officers B, C, D, E, F, G, H, I, J, K, and L placed their knee on Victim 1s back without justification, punched Victim 1 on his face and stomach, damaged the front door of Victim 2s residence, entered Victim 2s residence without permission or a search warrant and handcuffed Victim 2 without justification. Also, it is alleged that Officers G,H, J, K, and L were aware of police misconduct and failed to report it to the Department; Officer I brought discredit upon the Department; Officer L was inattentive to duty because he failed to complete a TRR; Officer L, J, and K provided false statements to IPRA. It is further alleged that Officer M handcuffed Victim 2 without justification, damaged the front door of Victim 2s residence, entered Victim 2s residence without permission or a search warrant and was aware of police misconduct and failed to report it to the Department.	Operation/Personnel Violations
